(0.216860178710014,0.7999240293384986)
(0.13657615561204808,0.8869745395528359)
(0.17154572765263867,0.8181530550247985)
(0.21571278183557002,0.7868345373925284)
(4.981087522772455,1e-09)
(0.04070947931994609,0.9656398639381822)
(0.1381343877471377,0.8656395245354804)
(0.5978844639143557,0.4296238725910376)
(0.2147429982441907,0.8027373706290049)
(0.455557690120962,0.5458254360103224)
(0.3379890995513915,0.6571644620362265)
(0.3414997925086387,0.6446248836488745)
(1e-09,1.0222876095844846)
(0.1137005981269014,0.9297842507976313)
(0.13558269220794975,0.8720714356197704)
(0.4714817537021361,0.47239867227338744)
(0.30322987434204834,0.6671325320085262)
(0.3088298272426584,0.7380286253671561)
(0.24290528922320842,0.725714143044527)
(0.3583109163199423,0.6554344859450417)
(1e-09,2.099435613119844)
(1e-09,1.1246787627734502)
(0.3038820877040218,0.6766760171949827)
(0.28054673061382096,0.7421690767790983)
(0.4353083801608951,0.5580013963918254)
(0.3740827129182555,0.5813647205811849)
(0.463499682230272,0.5194917928455061)
(0.16932262648913776,0.8519179881559046)
(0.02702346054247292,0.9860786703294746)
(0.22572040554879563,0.7873365485190562)
(0.3438153512892738,0.6808890506473912)
(1e-09,1.2539414367738835)
(1e-09,1.0122045635559718)
(0.4983311670940833,0.5222686487527022)
(0.035082261238248855,0.9749689974407492)
(0.2350423771973307,0.8058242353789532)
(0.07506602306743652,0.9213798282368467)
(0.16741546854933553,0.8688494469305623)
(0.31830433340951725,0.677296499075798)
(0.3740392727194065,0.6454526819244246)
(0.4387562223453743,0.585150104864912)
(0.4804656305022896,0.5121551344541367)
(0.448031229256524,0.5713184548394723)
(0.42647698595709016,0.5767720943617357)
(1e-09,1.4092741604099852)
(1e-09,1.0078787356440664)
(1e-09,1.033233092902159)
(0.7833868252883239,0.21282090869047338)
(0.12356579430693841,0.8794617509935783)
(0.14056245479060128,0.8913554839009836)
(0.5647136474576986,0.4584501872632679)
(0.12434690125862535,0.864778551912904)
(0.24061562436921435,0.7403845394736375)
(0.10044894436990205,0.8796453535446537)
(0.6663693230732975,0.3230286707108348)
(0.2452705903656501,0.7540597996685736)
(0.26260607407280995,0.7438157555098719)
(0.05360932493086128,0.9227822768231008)
(0.18703068816700627,0.79482329965898)
(0.1276234984550218,0.8916402410652498)
(0.45675983319248237,0.5609480802010794)
(0.5416567172511467,0.42598589212141774)
(0.10629026433302696,0.8921337652323424)
(0.1414337094141297,0.8654249689764337)
(0.15942976287618266,0.8423105043323571)
(0.27675099023448574,0.7377491004419164)
(0.5055462354583196,0.4603265132815763)
(0.24958764104582723,0.7330776267921211)
(0.32456434962842406,0.6739882546611463)
(1e-09,1.06780357238468)
(0.26711947059564695,0.7276356910055471)
(0.3194014096666201,0.6810677736974071)
(0.4478268585976386,0.5666174239773281)
(0.46861595979972887,0.540026784895164)
(0.08483789142786036,0.9406368387057196)
(0.35039746762719653,0.6621672200484878)
(0.27853015773025014,0.7166674082555015)
(1e-09,1.0781610985903765)
(0.4118163496840155,0.6241275007184667)
(0.05565956912583646,0.9290521361899456)
(0.5119732663750579,0.46763564822494547)
(0.25367366628261523,0.7407785884492087)
(0.07595996014585338,0.9474893539508088)
(0.07940683848210331,0.900159863625025)
(0.4164547213873894,0.6396907255416966)
(0.4444415936169424,0.5150324899228275)
(0.2568497464877072,0.7566161679636694)
(0.2707536703175533,0.7213248767151373)
(0.621072703727137,0.4045097636436665)
(0.5417825604918234,0.43279685361861164)
(0.3521831952726677,0.6526322004734493)
(0.489952266479033,0.4969618438878311)
(0.25055127311600217,0.7784556403032683)
(0.13018823296192714,0.8940596044671544)
(0.3086307411712317,0.7218822986601786)
(1e-09,1.0677997829553114)
(0.3295963805855512,0.6587287691453716)
(1e-09,1.136563937101445)
(0.12420244837016081,0.8493344187177642)
(0.402993695208017,0.6139977108549309)
(0.6457114536488937,0.3347793356311162)
(0.22004207763676747,0.8133633600202421)
(0.4358386418750495,0.5639977868407454)
(1e-09,1.0498041633720647)
(0.12401834477542883,0.872087101511515)
(0.3781355120248254,0.6201021674032752)
(0.36923403855570325,0.5952539385821)
(0.5476922452643436,0.46840768949603206)
(0.1337558675340073,0.8511046784609785)
(0.4301235493028784,0.5964897541103352)
(1e-09,1.111143471623401)
(1e-09,1.5214672408486638)
(0.3691326914875454,0.6167885130101985)
(0.48769877539571943,0.5095412365073543)
(1e-09,1.6154335870168361)
(0.4653561221843368,0.5235632448245924)
(0.21516201351474532,0.7527723366456838)
(0.47784788485546853,0.5279601761890114)
(0.16184767975613631,0.8817067176245316)
(1e-09,1.0494313869171878)
(0.339320223651939,0.6315016318551054)
(1e-09,1.055959348090222)
(0.16373315689514,0.8442113176745619)
(0.2891739807979454,0.7110543886769324)
(0.21079815390039644,0.7540080243098752)
(1e-09,1.087221281421181)
(0.2013678217702648,0.7362877588590288)
(0.6566091096333817,0.3174453588514268)
(0.4473386276895456,0.5429233937388779)
(0.4122903592958553,0.530248360080869)
(0.2841490833208966,0.7403192483665093)
(0.4791982358477336,0.4807080595777703)
(0.25030017426659934,0.7091578198745287)
(0.4912212564746205,0.5311625015257867)
(0.27015250121129347,0.724791436170413)
(0.41636462154158627,0.5703916566940543)
(0.2483811793376725,0.7531983538549883)
(0.17980858846991626,0.7952388851116035)
(0.3497163138201443,0.6355529947520491)
(0.33153367312043025,0.6556096954806215)
(0.401306348514029,0.5604583124753487)
(0.3336119650871819,0.6565399243152893)
(0.21991522643483002,0.7664520499791959)
(0.1448706447701128,0.8617940970806899)
(0.07412301639874042,0.9616706809891071)
(0.10783606616885227,0.9098535992646212)
(1e-09,1.1468301690770222)
(0.3824620950255758,0.5995156267380938)
(0.23493682526180917,0.7099658262838239)
(0.2959426516119288,0.6564210510565692)
(0.25208987692560214,0.7520762483119445)
(0.11050160582683811,0.8582164692712027)
(1e-09,1.088791043783057)
(0.3107295152242476,0.7114474357407985)
(0.48777718966291383,0.5658320308979923)
(0.3388066677853061,0.6676828733338119)
(0.19158947648442926,0.8169758382978067)
(0.2604471764853241,0.7481294011148356)
(0.30735317832462666,0.6957797301542425)
(1e-09,1.201850035606704)
(0.37181539699392235,0.6414363359457282)
(0.05308840004710425,0.9483749458246881)
(0.17676083590200983,0.8263242584809881)
(0.24860130723657606,0.7679746781091834)
(0.07569849112625401,0.9360632723750858)
(1e-09,1.1091073664419973)
(0.07321041207862244,0.9695381612023496)
(0.4699321459531832,0.5548362629039267)
(1e-09,1.2260929966628111)
(0.0730366007236498,0.9107228320276102)
(0.31145200384693106,0.7313577517382471)
(0.13814664366914575,0.8795282896254132)
(0.32227843100248643,0.6757346988687483)
(0.7119613428224079,0.2930813080754998)
(0.14242745410574165,0.8220976059980972)
(1e-09,1.145860323851664)
(0.6252838426040536,0.40251103582726216)
(0.4469657128353393,0.5908856148573925)
(0.30620563555091046,0.725101626352684)
(0.12842345610136124,0.8578536733639345)
(0.21137010574668885,0.7899157090171715)
(0.24442688447024258,0.7548066856890697)
(0.12396659405171624,0.905857312412288)
(0.4017155354966537,0.5699385131077591)
(0.3591683414309316,0.6500849618248564)
(0.27584995555078784,0.7776225245811701)
