(0.22151608031589043,0.8059235712324193,0.3464490224632,0.3159365435536875)
(0.2010069418635316,0.7982301547154917,0.31437292686666535,0.2691207224794558)
(0.21571503351363835,0.7860021541325012,0.3373762409701476,0.3112623156188389)
(0.1937054481215495,0.8011055921822,0.3029534607682062,0.31999678570919354)
(0.18214018513564345,0.8149958310154547,0.28486550051591586,0.6482003029307016)
(0.2424044777494894,0.7860727664296494,0.37911827546448673,0.22440529654975375)
(0.1683120138809772,0.7823350333147728,0.2632383734612973,0.3391888414409868)
(0.22790006292681295,0.8048945913858969,0.3564335099632594,0.45654999485274667)
(0.23455971052175842,0.7611765793964613,0.36684913485120463,0.3243781000359234)
(0.17375757834702138,0.815692901280208,0.27175518399410814,0.30419100770896484)
(0.18436782855258757,0.785097869633953,0.28834951342864124,0.20635501640625836)
(0.2166372693328998,0.79395025142654,0.3388186089355254,0.3793016750959484)
(0.21028488516974095,0.8060450418663194,0.3288835411043381,0.3522096611303092)
(0.19800616841714302,0.7874890382643677,0.309679746012019,0.36983849766155286)
(0.2215164224258847,0.8048708926145167,0.3464495575199458,0.6720526558304847)
(0.24182750511607642,0.8220744675150671,0.37821589580631976,0.24607131254270065)
(0.1636072693155838,0.8031802247965951,0.25588019813923846,0.2735209759332088)
(0.23726466837332422,0.785870094511971,0.37107966295617445,0.32982521410217913)
(0.2126864799069198,0.7919253590622545,0.3326396122115095,0.2192901550511209)
(0.19335248368563396,0.8241146401097911,0.3024014277798433,0.18346281110770632)
(0.21610443113851066,0.7953735806527796,0.3379852551161822,0.28932941193778117)
(0.2325851089026266,0.7906592606482759,0.36376087688037506,0.39576621423301855)
(0.181456885831092,0.8044204884462799,0.28379682696511066,0.2340638009886769)
(0.22320907810947405,0.7820785389752801,0.34909685475502716,0.3390783082678232)
(0.2118158025140876,0.7703182535578007,0.3312778811299674,0.3626734890270546)
(0.19943368051837143,0.8289748604410527,0.31191236123038013,0.5968778010590445)
(0.18629616398007162,0.8049074902725742,0.2913654115200137,0.22275982816500084)
(0.2457855621133034,0.7902237266206319,0.3844062589419776,0.2865505626843136)
(0.14013726936307552,0.8058735934908035,0.21917334358871327,0.278338945195983)
(0.17161221888160808,0.8260318655507355,0.26839986239142943,0.24798670132685463)
(0.2111373213839666,0.7928609827017987,0.330216743157704,0.38495215296045365)
(0.24380675773265809,0.8205405599012521,0.3813114278924987,0.2560121096487117)
(0.1831207341845993,0.7958864112255908,0.28639906981257157,0.46140354105974357)
(0.17857536251917214,0.81688268912432,0.2792901521756509,0.42955295272059907)
(0.1897967141113363,0.8165213286992552,0.29684023831060435,0.19326896470361848)
(0.1870445570575711,0.823106849341405,0.2925358911066341,0.2512068925801391)
(0.20530573174687608,0.8048886654933028,0.3210961929642578,0.4355696148753116)
(0.23388255115830417,0.810386479958488,0.36579006410931547,0.3218123780517137)
(0.19752197068101396,0.7942360891585452,0.30892246540231516,0.28363231017767954)
(0.20659016887045606,0.7832643493345843,0.32310504029148185,0.37632973752754445)
(0.18292170583558137,0.8112304411284957,0.2860877913859156,0.3926844326464466)
(0.18035718417920893,0.8472450748715605,0.28207690414166253,0.2438447537003296)
